Index;Date;Time;Temperature(°C);Cardio(BPM);Saturation(%SpO2);Audio(%max);Rotation(rad/s);Acceleration(m/s2)
12607;11/04/2023;05:22:46;33.48;31.39;0;1.57;0.06;9.47
;;;;;;;;
12608;11/04/2023;05:22:48;33.49;0.00;0;1.37;0.07;9.49
;;;;;;;;
12609;11/04/2023;05:22:50;33.49;29.75;0;1.32;0.06;9.48
;;;;;;;;
12610;11/04/2023;05:22:52;33.47;33.75;0;1.61;0.06;9.47
;;;;;;;;
12611;11/04/2023;05:22:54;33.47;53.45;97;1.56;0.06;9.47
;;;;;;;;
12612;11/04/2023;05:22:56;33.48;64.86;97;1.71;0.06;9.47
;;;;;;;;
12613;11/04/2023;05:22:58;33.48;0.00;0;1.44;0.06;9.49
;;;;;;;;
12614;11/04/2023;05:23:00;33.49;32.18;0;1.42;0.06;9.49
;;;;;;;;
12615;11/04/2023;05:23:02;33.49;43.86;94;1.65;0.08;9.45
